id,created_at,date,money,bank,who,content,class
5247,,2020/10/26,-631,黑狗(軒),一起,鬼滅之刃*2張電影票+販賣部食物,娛樂
5248,,2020/10/26,-309,黑狗(軒),-,儲值國賓會員卡,洗錢
5249,,2020/10/25,-760,現金,一起,午餐-鐵板燒,餐費
5250,,2020/10/25,-285,現金,一起,晚餐-大直粥品,餐費
5251,,2020/10/25,-3000,台新(軒),-,台新(軒)轉現金,洗錢
5252,,2020/10/25,3000,現金,-,台新(軒)轉現金,洗錢
5253,,2020/10/25,-96,黑狗(軒),一起,機車加油,交通
5254,,2020/10/24,-570,現金,一起,午餐-麵屋昕家,餐費
5255,,2020/10/24,-160,黑狗(軒),軒,晚餐-偷味道,餐費
5256,,2020/10/24,-400,現金,一起,打球-我家羽球館,運動
5257,,2020/10/24,-1000,黑狗(軒),一起,汽車加油,交通
5258,,2020/10/24,-100,現金,一起,停車費-我家羽球館,交通
5259,,2020/10/24,-100,現金,一起,洗車,交通
5260,,2020/10/24,-385,黑狗(軒),一起,福利麵包(送乾爹),交際
5261,,2020/10/23,-610,台新(軒),一起,汽車罰單,交通
5262,,2020/10/23,-1210,台新(軒),霖,機車罰單,交通
5263,,2020/10/23,-55,黑狗(軒),霖,亞太電話費,家用
5264,,2020/10/23,-110,現金,軒,午餐-大鼎豬血湯,餐費
5265,,2020/10/23,-146,黑狗(軒),一起,晚餐-八方,餐費
5266,,2020/10/22,-60,現金,霖,午餐-炒飯,餐費
5267,,2020/10/21,-110,現金,霖,午餐-麥當勞,餐費
5268,,2020/10/21,-160,黑狗(軒),一起,牛奶,家用
5269,,2020/10/21,-60,現金,軒,午餐-甲上,餐費
5270,,2020/10/21,-73,黑狗(軒),霖,機車加油,交通
5271,,2020/10/20,-100,現金,霖,午餐-柱子便當,餐費
5272,,2020/10/20,-20,黑狗(軒),軒,豆漿,飲料
5273,,2020/10/19,-80,現金,霖,午餐-手工麵,餐費
5274,,2020/10/19,-301,黑狗(軒),軒,滿三周年請公司喝50嵐,交際
5275,,2020/10/19,-96,黑狗(軒),軒,機車加油,交通
5276,,2020/10/18,-1441,黑狗(軒),一起,午餐-史坦利牛排,餐費
5277,,2020/10/18,-1000,現金,一起,史坦利牛排館訂位訂金,結婚
5278,,2020/10/18,-140,現金,一起,停車場(和平籃球館),交通
5279,,2020/10/18,-50,現金,軒,早餐-花生夾心+豆漿,餐費
5280,,2020/10/18,-120,黑狗(軒),一起,路邊停車費,交通
5281,,2020/10/18,-75,黑狗(軒),一起,晚餐-地瓜,餐費
5282,,2020/10/18,-26000,台新(霖),一起,黑角戒指訂金50%,結婚
5283,,2020/10/18,-120,現金,一起,牛排館旁的停車場,交通
5284,,2020/10/17,-272,黑狗(軒),一起,午餐-麥當勞,餐費
5285,,2020/10/17,-220,現金,一起,停車費(和平籃球館),交通
5286,,2020/10/17,-100,現金,一起,停車費(九九停車場),交通
5287,,2020/10/17,-300,現金,一起,板橋我家羽球館零打,運動
5288,,2020/10/17,-320,黑狗(軒),一起,晚餐-偷味道,餐費
5289,,2020/10/16,1600,現金,-,軒沙崙誤餐費*4天 400元/天,額外收入
5290,,2020/10/16,-381,黑狗(軒),-,50嵐代墊,代墊
5291,,2020/10/16,380,現金,-,50嵐收款,代墊收款
5292,,2020/10/16,-100,現金,軒,午餐-低gi便當,餐費
5293,,2020/10/16,-95,現金,霖,午餐-梁記雞肉飯,餐費
5294,,2020/10/15,-105,現金,軒,午餐-工業區烏醋麵+豬皮+骨仔湯,餐費
5295,,2020/10/15,-20,黑狗(軒),軒,豆漿,飲料
5296,,2020/10/15,-85,現金,霖,午餐-手工麵,餐費
5297,,2020/10/15,590,台新(軒),軒,衣服退費,衣物
5298,,2020/10/14,834,土銀(霖),-,公司代墊收款,代墊收款
5299,,2020/10/14,-1812,土銀(霖),一起,網路費,網路
5300,,2020/10/14,-60,現金,霖,午餐-炒飯,餐費
5301,,2020/10/14,-150,現金,軒,午餐-阿賢雞腿便當+蛋,餐費
5302,,2020/10/14,-88,黑狗(軒),霖,機車加油,交通
5303,,2020/10/13,-90,現金,軒,午餐-金仙便當,餐費
5304,,2020/10/13,-140,現金,一起,寄身分證運費限掛*4,交際
5305,,2020/10/13,-844,黑狗(軒),一起,棉條+風倍清,家用
5306,,2020/10/13,9000,台新(霖),-,現金存入,洗錢
5307,,2020/10/13,-9000,現金,-,存入白狗(霖),洗錢
5308,,2020/10/13,-1500,現金,一起,內湖國小季打費用,運動
5309,,2020/10/13,-28,黑狗(軒),一起,瓶裝水,飲料
5310,,2020/10/13,-85,現金,霖,午餐-柱子便當,餐費
5311,,2020/10/13,-159,黑狗(軒),一起,牛奶,家用
5312,,2020/10/12,-95,現金,霖,午餐-4+Break,餐費
5313,,2020/10/12,-100,現金,軒,午餐-涼麵煎餃,餐費
5314,,2020/10/12,-20,黑狗(軒),軒,豆漿,飲料
5315,,2020/10/11,-100,現金,一起,早餐-7-11土司夾心+FIN,餐費
5316,,2020/10/11,-1135,現金,一起,午餐-涮乃葉,餐費
5317,,2020/10/11,-600,現金,一起,給NU的油錢,交通
5318,,2020/10/10,-120,黑狗(軒),一起,停車費(幫NU出),交際
5319,,2020/10/10,-172,黑狗(軒),一起,礦泉水護唇膏幫NU也買水,飲料
5320,,2020/10/10,-3600,現金,一起,SUP,娛樂
5321,,2020/10/10,-50,現金,一起,蜂蜜水,飲料
5322,,2020/10/10,19000,現金,-,安心旅遊補助款,代墊收款
5323,,2020/10/10,-955,現金,一起,晚餐-烤肉,餐費
5324,,2020/10/10,-60,現金,一起,50嵐,飲料
5325,,2020/10/10,-160,現金,一起,早餐-峰炸蛋餅,餐費
5326,,2020/10/9,-20,黑狗(軒),一起,停車費(幫NU出),交際
5327,,2020/10/9,-55,黑狗(軒),一起,7-11咖啡(幫NU出),交際
5328,,2020/10/9,-235,黑狗(軒),一起,送峰峰詒雅紅磚布丁,交際
5329,,2020/10/9,-240,黑狗(軒),-,幫雅嫻NU代刷紅磚布丁,代墊
5330,,2020/10/9,240,現金,-,收款紅磚布丁,代墊收款
5331,,2020/10/9,-80,黑狗(軒),一起,紅磚布丁*2,餐費
5332,,2020/10/9,-20,黑狗(軒),一起,停車費(幫NU出),交際
5333,,2020/10/9,-475,現金,一起,午餐1-am’s foods and goods,餐費
5334,,2020/10/9,-400,現金,一起,四草綠色隧道,娛樂
5335,,2020/10/9,-170,現金,一起,午餐2-牛肉湯,餐費
5336,,2020/10/9,-125,現金,一起,万茶川飲料 雅嫻NU,交際
5337,,2020/10/9,-130,現金,一起,万茶川飲料,飲料
5338,,2020/10/9,-230,現金,一起,浴巾+毛巾,家用
5339,,2020/10/9,-720,現金,一起,晚餐-體育館熱炒,餐費
5340,,2020/10/9,-180,現金,一起,阿婆烤玉米*3,餐費
5341,,2020/10/9,14000,現金,-,住宿費代墊收款,代墊收款
5342,,2020/10/9,-49,黑狗(軒),一起,礦泉水,飲料
5343,,2020/10/8,-131,黑狗(軒),軒,午餐-KFC,餐費
5344,,2020/10/8,-10,黑狗(軒),軒,早餐-茶葉蛋,餐費
5345,,2020/10/8,-65,黑狗(軒),霖,午餐-711,餐費
5346,,2020/10/8,-155,黑狗(軒),-,KFC,代墊
5347,,2020/10/8,155,現金,-,KFC,代墊收款
5348,,2020/10/8,-99,黑狗(軒),軒,機車加油,交通
5349,,2020/10/7,-180,現金,軒,午餐-羊肉麵線,餐費
5350,,2020/10/7,-30000,華南(軒),-,轉道台新(霖),洗錢
5351,,2020/10/7,30000,台新(霖),-,華南(軒)轉來,洗錢
5352,,2020/10/7,-185,黑狗(軒),-,公司熊貓代墊,代墊
5353,,2020/10/7,185,現金,-,公司熊貓收款,代墊收款
5354,,2020/10/7,100,台新(軒),-,三倍卷10%回饋,額外收入
5355,,2020/10/7,-85,現金,霖,午餐-柱子便當,餐費
5356,,2020/10/6,-95,現金,霖,午餐-4+Break,餐費
5357,,2020/10/6,-74,黑狗(軒),霖,機車加油,交通
5358,,2020/10/6,-33670,台新(軒),-,繳卡費,洗錢
5359,,2020/10/6,33670,黑狗(軒),-,卡費摳摳,洗錢
5360,,2020/10/6,200,台新(軒),-,發票中獎,額外收入
5361,,2020/10/6,661,台新(軒),-,刷卡回饋,額外收入
5362,,2020/10/6,-1354,黑狗(軒),軒,衣服*2,衣物
5363,,2020/10/6,-400,黑狗(軒),一起,etag儲值400,交通
5364,,2020/10/6,-30000,土銀(霖),-,轉到華南(軒),洗錢
5365,,2020/10/6,30000,華南(軒),-,收到土銀(霖)轉來,洗錢
5366,,2020/10/6,1,中信(軒),-,中信卡費摳摳,洗錢
5367,,2020/10/6,-46,黑狗(軒),一起,防水手機袋,家用
5368,,2020/10/6,-70,黑狗(軒),-,代墊防水手機袋*3,交際
5369,,2020/10/6,-65,黑狗(軒),霖,午餐-義大利麵,餐費
5370,,2020/10/5,-20,黑狗(軒),軒,豆漿,飲料
5371,,2020/10/5,-188,台新(軒),軒,手機電話費,家用
5372,,2020/10/5,-376,台新(軒),霖,手機電話費,家用
5373,,2020/10/5,-85,現金,霖,午餐-手工麵,餐費
5374,,2020/10/5,31086,土銀(霖),-,薪水,薪資
5375,,2020/10/5,36571,華南(軒),-,薪水+12小時加班,薪資
5376,,2020/10/5,-40581,華南(軒),-,轉到台新(軒),洗錢
5377,,2020/10/5,40581,台新(軒),-,華南(軒)轉來,洗錢
5378,,2020/10/5,-330,黑狗(軒),霖,睡袋,家用
5379,,2020/10/5,4000,華南(軒),-,出差4天 1000元/天,額外收入
5380,,2020/10/4,-340,現金,一起,午餐-布克湖,餐費
5381,,2020/10/4,-30,黑狗(軒),軒,五十嵐,飲料
5382,,2020/10/4,0,黑狗(軒),軒,晚餐-7-11義大利麵,餐費
5383,,2020/10/4,-265,現金,一起,晚餐-阿朗鹹酥雞,餐費
5384,,2020/10/3,-220,現金,一起,大湖運動中心游泳,運動
5385,,2020/10/3,-384,黑狗(軒),一起,午餐-偷味道,餐費
5386,,2020/10/3,-240,黑狗(軒),一起,全聯-牛奶 歐麗鷗,家用
5387,,2020/10/2,-2880,黑狗(軒),軒,薄蕾絲內衣*2,衣物
5388,,2020/10/2,-402,現金,一起,午餐-麥當勞,餐費
5389,,2020/10/2,-1608,黑狗(軒),一起,晚餐-燒肉同話,餐費
5390,,2020/10/2,1600,台新(軒),-,唐雅嫻燒肉同話收款,代墊收款
5391,,2020/10/2,1666,台新(軒),-,nu有之和牛+同化燒肉收款,代墊收款
5392,,2020/10/2,-2400,黑狗(軒),-,同話燒肉代墊,代墊
5393,,2020/10/1,-350,土銀(霖),一起,午餐-老又新,餐費
5394,,2020/10/1,-2800,黑狗(軒),軒,北冠羽球鞋,衣物
5395,,2020/10/1,-59,現金,軒,襪子,衣物
5396,,2020/9/30,-50,現金,軒,午餐-擔仔麵,餐費
5397,,2020/9/30,-85,現金,霖,午餐-柱子便當,餐費
5398,,2020/9/30,-1754,黑狗(軒),一起,晚餐-有之和牛,餐費
5399,,2020/9/30,-1059,現金,霖,甲廢發證費用,進修
5400,,2020/9/30,-1720,黑狗(軒),-,邱屌乾成晚餐錢代墊,代墊
5401,,2020/9/30,1720,現金,-,邱屌乾成晚餐錢收款,代墊收款
5402,,2020/9/30,-860,黑狗(軒),-,NU晚餐錢代墊,代墊
5403,,2020/9/30,-95,黑狗(軒),軒,機車加油,交通
5404,,2020/9/30,171,台新(軒),-,存款息,額外收入
5405,,2020/9/29,-95,現金,霖,午餐-梁記雞肉飯,餐費
5406,,2020/9/29,-176,黑狗(軒),一起,牛奶豆漿,家用
5407,,2020/9/29,-880,黑狗(軒),-,7-11咖啡寄杯代墊,代墊
5408,,2020/9/29,880,現金,-,7-11咖啡寄杯收款,代墊收款
5409,,2020/9/28,-614,黑狗(軒),-,代墊珍煮丹,代墊
5410,,2020/9/28,614,現金,-,收款珍煮丹,代墊收款
5411,,2020/9/28,-60,現金,霖,午餐-滷肉便當,餐費
5412,,2020/9/27,-600,現金,一起,瓦斯,瓦斯
5413,,2020/9/27,-1292,現金,一起,午餐-饗樂,餐費
5414,,2020/9/27,-75,現金,一起,停車費,交通
5415,,2020/9/27,-60,黑狗(軒),霖,茶湯會,飲料
5416,,2020/9/27,-741,黑狗(軒),一起,寶雅買雜物,家用
5417,,2020/9/26,-36,現金,軒,大苑子,飲料
5418,,2020/9/26,-25,現金,一起,汽車停車費,交通
5419,,2020/9/26,-178,現金,一起,好事多熟食區,餐費
5420,,2020/9/26,-661,現金,一起,晚餐-好市多,餐費
5421,,2020/9/26,-1142,現金,一起,好事多衛生紙*3+優格,家用
5422,,2020/9/26,-135,現金,霖,星巴克拿鐵,飲料
5423,,2020/9/26,931,現金,-,肥樂代墊的摳摳,代墊收款
5424,,2020/9/26,-1850,現金,霖,機車保養(清碳、機油、換濾網),交通
5425,,2020/9/26,-340,黑狗(軒),軒,puma內褲*4,衣物
5426,,2020/9/26,-105,黑狗(軒),軒,內褲*1,衣物
5427,,2020/9/26,-990,黑狗(軒),軒,祝賀肥裕開店的招財貓,交際
5428,,2020/9/26,-800,現金,一起,剪頭髮(軒+霖),衣物
5429,,2020/9/26,-310,黑狗(軒),一起,午餐-偷味道,餐費
5430,,2020/9/26,-6000,台新(軒),-,ATM領錢,洗錢
5431,,2020/9/25,-90,黑狗(軒),霖,機車加油,交通
5432,,2020/9/25,-506,現金,一起,晚餐-大和,餐費
5433,,2020/9/25,-20,現金,一起,Ubike,交通
5434,,2020/9/25,-90,現金,霖,午餐-腿庫便當,餐費
5435,,2020/9/25,-90,現金,軒,午餐-麻醬刀削麵,餐費
5436,,2020/9/24,-500,台新(軒),一起,結婚書約尾款,結婚
5437,,2020/9/24,-100,現金,軒,午餐-低GI水煮雞胸,餐費
5438,,2020/9/24,-726,黑狗(軒),一起,晚餐-老先覺(含阿姨),餐費
5439,,2020/9/23,-60,現金,霖,午餐-炒飯,餐費
5440,,2020/9/23,-293,黑狗(軒),一起,晚餐-偷味道,餐費
5441,,2020/9/23,-96,黑狗(軒),軒,機車加油,交通
5442,,2020/9/23,-60,現金,霖,午餐-炒飯,餐費
5443,,2020/9/23,-69,黑狗(軒),軒,星期貼紙+小文具,家用
5444,,2020/9/23,-236,黑狗(軒),-,幫肥樂代墊文具,代墊
5445,,2020/9/23,-40,黑狗(軒),軒,豆漿*2,飲料
5446,,2020/9/22,-570,黑狗(軒),軒,國泰回診,醫療
5447,,2020/9/22,-699,黑狗(軒),一起,肥樂家肉乾,交際
5448,,2020/9/22,-184,現金,軒,午餐-大和,餐費
5449,,2020/9/22,-110,黑狗(軒),-,7-11咖啡,代墊
5450,,2020/9/22,110,現金,-,7-11咖啡,代墊收款
5451,,2020/9/22,-95,現金,霖,午餐-4+Break,餐費
5452,,2020/9/22,-250,黑狗(軒),霖,眼藥水,醫療
5453,,2020/9/22,-200,現金,軒,看眼科,醫療
5454,,2020/9/22,-300,現金,軒,機車換機油齒輪油,交通
5455,,2020/9/22,-150,現金,一起,晚餐-老闆排骨,餐費
5456,,2020/9/21,-20,黑狗(軒),軒,豆漿,飲料
5457,,2020/9/21,100000,台新(軒),-,阿公給的結婚摳摳,額外收入
5458,,2020/9/21,-85,現金,霖,午餐-柱子便當,餐費
5459,,2020/9/20,-330,黑狗(軒),一起,晚餐-偷味道,餐費
5460,,2020/9/19,-158,黑狗(軒),一起,無印良品化妝棉*2,家用
5461,,2020/9/19,-100,現金,一起,大苑子,飲料
5462,,2020/9/19,-120,黑狗(軒),一起,SOMA飲料,飲料
5463,,2020/9/19,-120,黑狗(軒),一起,SOMA飲料請ㄅㄔ雅嫻喝,交際
5464,,2020/9/19,-410,黑狗(軒),一起,午餐-偷味道,餐費
5465,,2020/9/19,-1500,黑狗(軒),-,雅香石頭火鍋代墊,代墊
5466,,2020/9/19,-979,黑狗(軒),一起,雅香石頭火鍋,餐費
5467,,2020/9/19,1500,現金,-,雅香石頭火鍋收款,代墊收款
5468,,2020/9/18,-250,現金,軒,洗鞋,衣物
5469,,2020/9/18,-3000,台新(軒),-,atm領錢,洗錢
5470,,2020/9/18,-20000,土銀(霖),-,轉到台新(軒),洗錢
5471,,2020/9/18,-11312,華南(軒),-,轉到台新(軒),洗錢
5472,,2020/9/18,20000,台新(軒),-,土銀(霖)轉來,洗錢
5473,,2020/9/18,11312,台新(軒),-,華南(軒)轉來,洗錢
5474,,2020/9/18,-3000,黑狗(軒),一起,舞悠*5個,醫療
5475,,2020/9/18,-86,黑狗(軒),霖,機車加油,交通
5476,,2020/9/18,-203,黑狗(軒),一起,全聯牛奶,家用
5477,,2020/9/18,-211,黑狗(軒),一起,晚餐-八方雲集,餐費
5478,,2020/9/18,-90,現金,霖,午餐-涼麵,餐費
5479,,2020/9/18,-1064,黑狗(軒),軒,甲廢證照繳錢發照,進修
5480,,2020/9/17,-85,現金,霖,午餐-柱子便當,餐費
5481,,2020/9/17,-155,現金,軒,午餐-通化街十全排骨,餐費
5482,,2020/9/17,-276,黑狗(軒),-,麻古代墊,代墊
5483,,2020/9/17,276,現金,-,收款麻古,代墊收款
5484,,2020/9/17,-980,現金,軒,涼感褲*2,衣物
5485,,2020/9/16,-892,黑狗(軒),霖,GBF-必得,娛樂
5486,,2020/9/16,-95,現金,霖,午餐-梁家火雞肉飯,餐費
5487,,2020/9/16,-95,現金,-,幫世勳買火雞肉飯,代墊
5488,,2020/9/16,-29,黑狗(軒),-,幫世勳買可樂,代墊
5489,,2020/9/16,125,現金,-,世勳還錢,代墊收款
5490,,2020/9/16,-85,現金,軒,午餐-麵店,餐費
5491,,2020/9/16,-99,黑狗(軒),軒,機車加油,交通
5492,,2020/9/16,-3000,台新(軒),-,ATM領錢,洗錢
5493,,2020/9/16,-1100,現金,霖,爆胎換輪胎,交通
5494,,2020/9/16,11312,華南(軒),-,甲廢三年七萬補助款,額外收入
5495,,2020/9/16,11312,土銀(霖),-,甲廢三年七萬補助款,額外收入
5496,,2020/9/16,1620,土銀(霖),-,公司出差費收款,代墊收款
5497,,2020/9/16,1565,土銀(霖),-,公司出差費,代墊收款
5498,,2020/9/15,-85,現金,霖,午餐-柱子便當,餐費
5499,,2020/9/15,-30,黑狗(軒),軒,茶葉蛋+豆漿,餐費
5500,,2020/9/15,-230,黑狗(軒),霖,機車貼片+除膠劑,交通
5501,,2020/9/14,-30,現金,軒,早餐,餐費
5502,,2020/9/14,-85,現金,軒,午餐-水餃,餐費
5503,,2020/9/14,-115,黑狗(軒),-,代墊7-11,代墊
5504,,2020/9/14,115,現金,-,收款7-11,代墊收款
5505,,2020/9/14,-90,現金,霖,午餐-4+Break,餐費
5506,,2020/9/13,-340,現金,一起,晚餐-布克湖,餐費
5507,,2020/9/13,-360,黑狗(軒),一起,午餐-偷味道,餐費
5508,,2020/9/13,-110,黑狗(軒),一起,迷克夏,飲料
5509,,2020/9/13,-499,黑狗(軒),一起,喵愛餡,寵物
5510,,2020/9/13,-83,黑狗(軒),霖,機車加油,交通
5511,,2020/9/12,-590,現金,一起,午餐-金正典,餐費
5512,,2020/9/12,-300,現金,一起,晚餐-健康滷味,餐費
5513,,2020/9/12,-95,現金,一起,可麗餅,餐費
5514,,2020/9/12,-30,現金,軒,茗穀屋麵包,餐費
5515,,2020/9/11,-665,黑狗(軒),軒,蔓越莓碇,家用
5516,,2020/9/11,-695,黑狗(軒),-,幫肥樂代墊蔓越莓碇,代墊
5517,,2020/9/11,-80,現金,霖,午餐-炒飯,餐費
5518,,2020/9/11,-50,黑狗(軒),霖,機車加油,交通
5519,,2020/9/10,-100,現金,軒,午餐-便當,餐費
5520,,2020/9/10,-158,黑狗(軒),一起,牛奶,飲料
5521,,2020/9/10,-85,現金,霖,午餐-柱子,餐費
5522,,2020/9/9,-34228,華南(軒),-,轉薪水到台新(軒),洗錢
5523,,2020/9/9,-101,華南(軒),-,繳中信卡費,洗錢
5524,,2020/9/9,34228,台新(軒),-,華南(軒)轉來,洗錢
5525,,2020/9/9,101,中信(軒),-,繳9月中信卡費,洗錢
5526,,2020/9/9,-30000,土銀(霖),-,轉到台新(軒）,洗錢
5527,,2020/9/9,30000,台新(軒),-,從土銀(霖)轉來,洗錢
5528,,2020/9/9,-198,黑狗(軒),軒,防曬乳+手套,家用
5529,,2020/9/9,-398,黑狗(軒),霖,送佑佑保險套,交際
5530,,2020/9/9,-101,黑狗(軒),軒,機車加油,交通
5531,,2020/9/9,-2386,黑狗(軒),一起,IRIS 除螨機,家用
5532,,2020/9/9,-834,黑狗(軒),-,霖幫公司汽車加油代墊,代墊
5533,,2020/9/8,-80,現金,軒,午餐-便當,餐費
5534,,2020/9/8,-30,現金,軒,早餐-不知名早餐店,餐費
5535,,2020/9/8,-85,現金,霖,午餐-柱子便當,餐費
5536,,2020/9/7,-40,黑狗(軒),軒,豆漿*2,飲料
5537,,2020/9/7,-90,現金,軒,午餐-金仙便當,餐費
5538,,2020/9/6,-627,黑狗(軒),一起,晚餐-合點壽司,餐費
5539,,2020/9/6,-235,現金,一起,晚餐-七里香臭豆腐,餐費
5540,,2020/9/6,-608,現金,一起,午餐-初牛,餐費
5541,,2020/9/6,-55,黑狗(軒),一起,嫩仙草奶凍,餐費
5542,,2020/9/6,-3000,台新(軒),-,ATM領錢,洗錢
5543,,2020/9/6,-884,黑狗(軒),霖,GBF-必得,娛樂
5544,,2020/9/5,-270,現金,一起,午餐-大橋頭米糕,餐費
5545,,2020/9/5,-95,現金,霖,晚餐-大直粥品,餐費
5546,,2020/9/5,-95,現金,一起,阿姨大直粥品,交際
5547,,2020/9/5,770,現金,-,電影票收款摳摳,代墊收款
5548,,2020/9/5,-1047,黑狗(軒),一起,寵物展-汪喵保健食品+小麥草+魚乾,寵物
5549,,2020/9/5,-52,黑狗(軒),一起,寵物展-怪獸部落罐頭*2,寵物
5550,,2020/9/5,-165,黑狗(軒),一起,寵物展-玉米木天寥,寵物
5551,,2020/9/5,-135,黑狗(軒),-,寵物展-阿唐代墊,交際
5552,,2020/9/5,-130,黑狗(軒),一起,古潮雞,餐費
5553,,2020/9/5,-85,現金,一起,寵物展-扭蛋罐頭、射飛鏢打彈珠,寵物
5554,,2020/9/5,-200,現金,一起,寵物展-狗狗用品給小舅媽,交際
5555,,2020/9/5,-40,現金,軒,夾娃娃機,娛樂
5556,,2020/9/5,-15,黑狗(軒),軒,紅包袋,家用
5557,,2020/9/5,-20,黑狗(軒),軒,水,飲料
5558,,2020/9/5,-1200,現金,軒,蕭雯怡結婚紅包,交際
5559,,2020/9/5,31633,土銀(霖),-,薪資,薪資
5560,,2020/9/4,-924,黑狗(軒),軒,燕麥*9盒,餐費
5561,,2020/9/4,-80,現金,軒,午餐-甲上,餐費
5562,,2020/9/4,-100,現金,霖,午餐-柱子便當,餐費
5563,,2020/9/4,250,現金,-,雨鞋摳摳,代墊收款
5564,,2020/9/4,-33913,台新(軒),-,繳黑狗卡費,洗錢
5565,,2020/9/4,33913,黑狗(軒),-,黑狗9月卡費,洗錢
5566,,2020/9/4,34329,華南(軒),-,8月薪水,薪資
5567,,2020/9/4,-365,黑狗(軒),一起,晚餐-麥當勞,餐費
5568,,2020/9/4,-1800,現金,一起,興雅季打,運動
5569,,2020/9/3,-770,黑狗(軒),-,電影票幫肥樂肥樂妹肥貓代墊,代墊
5570,,2020/9/3,-230,黑狗(軒),軒,電影,娛樂
5571,,2020/9/3,-366,黑狗(軒),-,50嵐代墊,代墊
5572,,2020/9/3,366,現金,-,50嵐收款,代墊收款
5573,,2020/9/3,-107,黑狗(軒),軒,機車加油,交通
5574,,2020/9/2,-80,現金,軒,午餐-便當,餐費
5575,,2020/9/2,-45,現金,軒,早餐-不知名早餐店,餐費
5576,,2020/9/2,1000,現金,-,犀牛頓小舅媽收款,代墊收款
5577,,2020/9/2,-250,現金,-,公司雨鞋,代墊
5578,,2020/9/2,-35,黑狗(軒),軒,舒跑,飲料
5579,,2020/9/2,-177,黑狗(軒),一起,牛奶+優酪乳,家用
5580,,2020/9/1,-79,黑狗(軒),霖,機車加油,交通
5581,,2020/9/1,-85,現金,霖,午餐-柱子便當,餐費
5582,,2020/9/1,-380,現金,霖,安全帽罩子,家用
5583,,2020/8/31,-1516,現金,一起,晚餐-來來牛排宜蘭店with阿姨,餐費
5584,,2020/8/31,-60,黑狗(軒),軒,午餐-mos,餐費
5585,,2020/8/31,-55,黑狗(軒),-,蘇姐mos代墊,代墊
5586,,2020/8/31,55,現金,-,蘇姐Mos收款,代墊收款
5587,,2020/8/31,-2190,黑狗(軒),軒,運動內衣+口袋褲,衣物
5588,,2020/8/31,-40,黑狗(軒),軒,豆漿*2,飲料
5589,,2020/8/31,121,台新(軒),-,存款息,額外收入
5590,,2020/8/31,-989,黑狗(軒),一起,汽車加油,交通
5591,,2020/8/31,1,台新(霖),-,利息,額外收入
5592,,2020/8/30,-530,現金,一起,晚餐-佳品鐵板燒,餐費
5593,,2020/8/30,-30,現金,一起,停車費,交通
5594,,2020/8/30,-20,現金,軒,水,飲料
5595,,2020/8/30,100,現金,-,阿唐還錢,代墊收款
5596,,2020/8/30,-599,黑狗(軒),軒,小戴usb,家用
5597,,2020/8/29,-197,黑狗(軒),霖,迪卡農運動服,衣物
5598,,2020/8/29,-10,現金,一起,茗穀屋(豆花、乳酪麵包),餐費
5599,,2020/8/29,-366,黑狗(軒),一起,午餐-品田牧場,餐費
5600,,2020/8/29,-1160,黑狗(軒),-,犀牛頓小舅媽,代墊
5601,,2020/8/29,-185,黑狗(軒),一起,三號電池,家用
5602,,2020/8/29,-112,黑狗(軒),一起,家樂福普渡多的摳摳,交際
5603,,2020/8/29,-750,黑狗(軒),一起,晚餐-hot7,餐費
5604,,2020/8/29,-763,黑狗(軒),-,小舅媽阿姨hot7,代墊
5605,,2020/8/29,800,現金,-,阿姨給三倍卷,代墊收款
5606,,2020/8/29,-320,現金,一起,剪頭髮剪刀+小剪刀,家用
5607,,2020/8/28,-117,黑狗(軒),一起,早餐-麥當勞,餐費
5608,,2020/8/28,-228,黑狗(軒),霖,午餐-矢場味噌豬排,餐費
5609,,2020/8/28,-285,黑狗(軒),軒,午餐-矢場味噌豬排,餐費
5610,,2020/8/28,-108,現金,一起,午餐-矢場味噌豬排布丁*2,餐費
5611,,2020/8/28,180,現金,-,承晏麥當勞收款,代墊收款
5612,,2020/8/28,-1,黑狗(軒),軒,全家地瓜,餐費
5613,,2020/8/28,-1,中信(軒),霖,7-11石安牧場茶葉蛋,餐費
5614,,2020/8/28,-200,現金,一起,與你有約羽球報名費,運動
5615,,2020/8/28,500,黑狗(軒),-,台新朝九晚五回饋,額外收入
5616,,2020/8/27,-100,黑狗(軒),軒,午餐-八方雲集,餐費
5617,,2020/8/27,-222,黑狗(軒),-,代買八方,代墊
5618,,2020/8/27,222,現金,-,收款八方,代墊收款
5619,,2020/8/27,211,現金,-,收款50嵐,代墊收款
5620,,2020/8/27,-211,黑狗(軒),-,代訂50嵐,代墊
5621,,2020/8/27,-65,黑狗(軒),霖,午餐-711,餐費
5622,,2020/8/27,30,黑狗(軒),-,行銷活動刷卡金回饋,額外收入
5623,,2020/8/26,-20,黑狗(軒),軒,豆漿,飲料
5624,,2020/8/26,268,現金,霖,押金退還,醫療
5625,,2020/8/26,-295,黑狗(軒),軒,午餐-滾吧,餐費
5626,,2020/8/26,-220,黑狗(軒),-,天仁茗茶,代墊
5627,,2020/8/26,220,現金,-,天仁茗茶摳摳,代墊收款
5628,,2020/8/26,-559,黑狗(軒),一起,晚餐-米家廚房,餐費
5629,,2020/8/26,-98,黑狗(軒),軒,機車加油,交通
5630,,2020/8/25,-60,現金,霖,午餐-炒飯,餐費
5631,,2020/8/25,-60,黑狗(軒),軒,茶湯會,飲料
5632,,2020/8/25,-188,黑狗(軒),-,湘麻古,代墊
5633,,2020/8/25,188,現金,-,湘麻古,代墊收款
